"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36"
"21" 5.49729e-10 2.05762e-10 8.62296e-11 1.76788e-10 7.08931e-11 -1.17539e-10 -2.88108e-10 -1.60304e-10 -6.17719e-12 8.25367e-10 3.32074e-09 1.68447e-09 2.34236e-09 -3.74752e-09 2.59044e-08 5.32342e-09 2.73712e-09 4.01404e-09 -6.47456e-09 4.11713e-08 6.45957e-08 1.11376e-09 4.54523e-10 2.35583e-10 -6.52703e-10 8.60385e-09 1.42573e-08 2.59379e-09 1.18036e-09 5.15751e-10 4.61447e-10 -9.04146e-10 1.05787e-08 1.72345e-08 3.31857e-09 4.11808e-09
"22" 8.80439e-10 5.85508e-10 3.88189e-10 1.01449e-09 5.11678e-10 7.70351e-10 4.04511e-10 2.26894e-10 4.30427e-10 1.96261e-10 1.98242e-09 9.47545e-10 1.27928e-09 3.74082e-10 1.01148e-09 1.95728e-09 8.99226e-10 1.06692e-09 3.87887e-10 1.07708e-09 1.11376e-09 2.9761e-09 1.53233e-09 2.16692e-09 5.0284e-10 1.6613e-09 1.73635e-09 2.2902e-09 2.4697e-09 1.12891e-09 1.34043e-09 3.53697e-10 1.20368e-09 1.20035e-09 1.76385e-09 1.32038e-09
"23" 4.90925e-10 6.22343e-10 5.27461e-10 6.65558e-10 6.70223e-10 7.23682e-10 2.73403e-10 3.85226e-10 4.15695e-10 1.79035e-10 9.10051e-10 1.50312e-09 1.14959e-09 2.5046e-10 2.44015e-10 9.08676e-10 1.26013e-09 8.8759e-10 2.93714e-10 3.91534e-10 4.54523e-10 1.53233e-09 2.85016e-09 2.18963e-09 4.39929e-10 4.8112e-10 8.19764e-10 9.94813e-10 1.14158e-09 1.78104e-09 1.18954e-09 3.09575e-10 2.82462e-10 4.63163e-10 6.61895e-10 4.50321e-10
"24" 7.2761e-10 6.32456e-10 4.7993e-10 2.40882e-09 1.44003e-09 5.53349e-09 9.21475e-10 6.13027e-10 2.17008e-09 7.01728e-10 1.29045e-09 1.18283e-09 7.50986e-09 1.5467e-09 8.41356e-10 1.12093e-09 9.13674e-10 5.15815e-09 1.4207e-09 6.71754e-10 2.35583e-10 2.16692e-09 2.18963e-09 1.19105e-08 2.55702e-09 1.43853e-09 1.45991e-09 2.26835e-09 1.38e-09 1.19597e-09 6.72215e-09 1.80405e-09 6.58507e-10 4.30506e-10 1.37771e-09 6.98973e-10
"25" 2.04796e-10 1.45645e-10 9.5099e-11 7.28619e-10 4.24021e-10 1.59835e-09 1.88593e-09 1.02184e-09 2.68476e-09 1.89834e-09 4.30041e-11 1.32299e-10 1.34078e-09 4.14876e-09 -1.81003e-10 -1.44471e-10 2.51542e-11 1.01664e-09 3.93559e-09 -4.2783e-10 -6.52703e-10 5.0284e-10 4.39929e-10 2.55702e-09 6.88237e-09 2.86898e-10 -2.68047e-10 1.76559e-09 4.06292e-10 3.33731e-10 1.82502e-09 5.37113e-09 3.28478e-10 -7.9268e-11 1.48805e-09 1.2106e-09
"26" 3.35809e-10 1.97548e-10 9.1538e-11 3.27245e-10 1.24099e-10 1.2899e-10 6.24842e-12 -3.56751e-11 -1.17945e-11 3.29829e-11 2.77901e-09 1.2164e-09 3.22979e-09 1.53768e-09 1.51999e-08 2.37685e-09 1.13907e-09 1.86329e-09 1.10248e-09 1.18131e-08 8.60385e-09 1.6613e-09 4.8112e-10 1.43853e-09 2.86898e-10 1.77591e-08 1.05894e-08 1.12629e-08 1.27936e-09 3.88064e-10 6.97037e-10 1.35932e-10 1.53916e-08 8.84815e-09 8.66171e-09 6.48504e-09
"27" 4.43364e-10 2.66551e-10 1.53283e-10 4.08764e-10 2.07478e-10 1.6791e-10 -1.64639e-10 -9.20149e-11 -8.59474e-11 -2.13286e-10 2.4496e-09 1.20776e-09 2.13089e-09 7.50624e-10 9.36643e-09 3.39374e-09 1.66914e-09 2.73756e-09 1.35077e-09 1.17538e-08 1.42573e-08 1.73635e-09 8.19764e-10 1.45991e-09 -2.68047e-10 1.05894e-08 1.39215e-08 8.1645e-09 1.50547e-09 6.73708e-10 8.57999e-10 -1.73011e-10 9.87371e-09 1.2954e-08 7.75512e-09 7.32768e-09
"28" 3.24943e-10 2.8107e-10 1.87813e-10 4.69745e-10 2.48816e-10 2.64272e-10 2.55385e-10 1.4999e-10 1.44362e-10 7.35527e-11 1.45148e-09 7.16835e-10 1.22978e-09 9.45688e-10 4.51582e-09 1.41874e-09 7.69706e-10 8.29584e-10 8.8463e-10 3.40187e-09 2.59379e-09 2.2902e-09 9.94813e-10 2.26835e-09 1.76559e-09 1.12629e-08 8.1645e-09 2.44997e-08 1.86784e-09 7.99333e-10 1.32546e-09 1.32914e-09 9.57753e-09 6.73405e-09 2.09623e-08 1.78136e-08
"29" 6.98389e-10 4.03908e-10 2.52383e-10 7.7483e-10 3.63708e-10 4.35573e-10 4.15855e-10 2.08087e-10 2.83866e-10 1.32951e-10 1.51488e-09 6.72105e-10 7.28319e-10 2.76408e-10 6.96787e-10 1.90898e-09 8.60511e-10 9.49854e-10 3.4468e-10 9.06481e-10 1.18036e-09 2.4697e-09 1.14158e-09 1.38e-09 4.06292e-10 1.27936e-09 1.50547e-09 1.86784e-09 2.89785e-09 1.32744e-09 1.54714e-09 4.08736e-10 1.34514e-09 1.58622e-09 1.84575e-09 1.74782e-09
"30" 4.16263e-10 4.26816e-10 2.81777e-10 4.76428e-10 4.60215e-10 4.01252e-10 2.40522e-10 3.26351e-10 2.65861e-10 1.27917e-10 6.42578e-10 9.59842e-10 5.92772e-10 1.7642e-10 1.83585e-10 8.58997e-10 1.2337e-09 8.05955e-10 2.63561e-10 3.17216e-10 5.15751e-10 1.12891e-09 1.78104e-09 1.19597e-09 3.33731e-10 3.88064e-10 6.73708e-10 7.99333e-10 1.32744e-09 2.07604e-09 1.3694e-09 3.65942e-10 3.38907e-10 6.47789e-10 7.2895e-10 6.02099e-10
"31" 5.39581e-10 3.9665e-10 2.66873e-10 1.68739e-09 9.36229e-10 3.55411e-09 6.3411e-10 4.09517e-10 1.47347e-09 5.09893e-10 7.53586e-10 6.36167e-10 3.81923e-09 9.88978e-10 2.74996e-10 9.8119e-10 8.25747e-10 4.60784e-09 1.31923e-09 3.51846e-10 4.61447e-10 1.34043e-09 1.18954e-09 6.72215e-09 1.82502e-09 6.97037e-10 8.57999e-10 1.32546e-09 1.54714e-09 1.3694e-09 7.661e-09 2.21268e-09 7.73778e-10 9.6392e-10 1.30288e-09 1.21381e-09
"32" 1.37426e-10 9.70665e-11 5.85915e-11 4.93802e-10 2.73966e-10 1.04127e-09 1.3094e-09 6.60706e-10 1.83335e-09 1.5003e-09 2.52448e-11 9.17704e-11 8.7607e-10 2.95434e-09 -1.11803e-10 -4.35646e-11 8.2353e-11 1.09398e-09 3.92893e-09 -3.98807e-10 -9.04146e-10 3.53697e-10 3.09575e-10 1.80405e-09 5.37113e-09 1.35932e-10 -1.73011e-10 1.32914e-09 4.08736e-10 3.65942e-10 2.21268e-09 6.76518e-09 -2.3558e-10 -7.7597e-10 1.31368e-09 1.26957e-09
"33" 2.17033e-10 1.19764e-10 5.07004e-11 1.79611e-10 7.19129e-11 -6.47496e-11 1.56999e-11 -1.14984e-11 5.1887e-11 3.14021e-10 2.1929e-09 7.73156e-10 2.25139e-09 1.60054e-09 1.18894e-08 1.98321e-09 7.93678e-10 1.37582e-09 1.00543e-09 1.15605e-08 1.05787e-08 1.20368e-09 2.82462e-10 6.58507e-10 3.28478e-10 1.53916e-08 9.87371e-09 9.57753e-09 1.34514e-09 3.38907e-10 7.73778e-10 -2.3558e-10 2.00285e-08 1.41417e-08 1.00504e-08 9.9473e-09
"34" 2.9651e-10 1.53962e-10 7.85116e-11 2.17107e-10 1.1612e-10 -9.64658e-11 -9.83276e-11 -4.85511e-11 6.92276e-11 3.2195e-10 1.83656e-09 7.36794e-10 1.08611e-09 8.55639e-10 6.82228e-09 2.85077e-09 1.16362e-09 2.07763e-09 1.32868e-09 1.09307e-08 1.72345e-08 1.20035e-09 4.63163e-10 4.30506e-10 -7.9268e-11 8.84815e-09 1.2954e-08 6.73405e-09 1.58622e-09 6.47789e-10 9.6392e-10 -7.7597e-10 1.41417e-08 2.05903e-08 9.15574e-09 1.18004e-08
"35" 2.39488e-10 1.90764e-10 1.15736e-10 3.29598e-10 1.71859e-10 4.60513e-11 2.11238e-10 1.20087e-10 2.59922e-11 3.34381e-11 1.07429e-09 4.84812e-10 6.22335e-10 7.23108e-10 3.00284e-09 1.22632e-09 6.33289e-10 6.1285e-10 7.98208e-10 3.05077e-09 3.31857e-09 1.76385e-09 6.61895e-10 1.37771e-09 1.48805e-09 8.66171e-09 7.75512e-09 2.09623e-08 1.84575e-09 7.2895e-10 1.30288e-09 1.31368e-09 1.00504e-08 9.15574e-09 2.20144e-08 2.2512e-08
"36" 1.61226e-10 1.23838e-10 6.65045e-11 2.11427e-10 1.14662e-10 -1.10404e-10 1.4746e-10 8.84281e-11 -6.77191e-11 -7.14813e-12 7.74555e-10 3.31772e-10 1.82968e-10 5.35767e-10 1.83527e-09 1.0354e-09 4.95968e-10 4.05342e-10 7.07425e-10 2.62919e-09 4.11808e-09 1.32038e-09 4.50321e-10 6.98973e-10 1.2106e-09 6.48504e-09 7.32768e-09 1.78136e-08 1.74782e-09 6.02099e-10 1.21381e-09 1.26957e-09 9.9473e-09 1.18004e-08 2.2512e-08 2.81452e-08
